GameID,Name,Platform,Year,Genre,Publisher,Global_Sales,Critic_Score,User_Score,Avg_Playtime_Hours,Price_USD,ESRB_Rating,Multiplayer,Sales_Category,Score_Gap,Decade
G0808,Ancient Quest 3,PlayStation,2014,Strategy,Take-Two,1.92,78,6.9,17,49.99,E10+,No,Medium (1-5M),0.9,2010
G0809,Cyber Empire 1,PlayStation,2018,Puzzle,Activision,4.73,68,4.9,60,49.99,T,Yes,Medium (1-5M),1.9,2010
G0810,Epic Horizon 1,PlayStation,2018,RPG,Bandai Namco,10.77,93,9.3,27,19.99,T,No,High (5-15M),0.0,2010
G0811,Rising Warriors 3,PC,2023,Racing,Electronic Arts,3.68,91,8.3,56,59.99,T,No,Medium (1-5M),0.8,2020
G0812,Dark Empire 3,PC,2017,Action,Activision,6.42,41,3.3,35,49.99,M,No,High (5-15M),0.8,2010
G0813,Ultra Age 2,Xbox,2016,RPG,Capcom,1.38,94,9.3,40,49.99,E10+,No,Medium (1-5M),0.1,2010
G0814,Space Souls 2,Nintendo Switch,2022,Simulation,Square Enix,1.37,62,6.5,17,9.99,E,Yes,Medium (1-5M),-0.3,2020
G0815,Final Raid 3,PC,2014,Adventure,Square Enix,2.21,68,6.9,12,39.99,M,Yes,Medium (1-5M),-0.1,2010
G0816,Iron Chronicles 2,Mobile,2015,RPG,Nintendo,16.01,76,6.1,22,49.99,T,Yes,Blockbuster (15M+),1.5,2010
G0817,Legend Souls 2,PlayStation,2018,Sports,Nintendo,2.18,98,9.8,24,49.99,T,No,Medium (1-5M),0.0,2010
G0818,Pixel Raid 2,PC,2014,Puzzle,Activision,9.55,74,7.2,13,39.99,E10+,No,High (5-15M),0.2,2010
G0819,Lost Worlds 1,PlayStation,2017,Fighting,Valve,2.29,69,6.8,18,19.99,E,No,Medium (1-5M),0.1,2010
G0820,Neon Raid 3,Xbox,2023,Action,Epic Games,1.5,88,9.4,51,49.99,T,No,Medium (1-5M),-0.6,2020
G0821,Mega Quest 2,PlayStation,2016,Sports,Capcom,2.85,87,8.9,31,19.99,M,No,Medium (1-5M),-0.2,2010
G0822,Epic Fury 2,Mobile,2019,RPG,Microsoft,10.74,65,4.7,14,14.99,M,No,High (5-15M),1.8,2010
G0823,Space Warriors 3,Mobile,2021,Shooter,Ubisoft,6.35,50,3.8,72,49.99,E10+,Yes,High (5-15M),1.2,2020
G0824,Legend Age 3,PC,2017,Shooter,Bandai Namco,20.03,74,7.4,49,39.99,T,No,Blockbuster (15M+),0.0,2010
G0825,Dragon Empire 3,Mobile,2013,Strategy,Electronic Arts,6.56,75,7.0,17,39.99,M,No,High (5-15M),0.5,2010
G0826,Space Legacy 3,PC,2021,Strategy,Ubisoft,1.85,80,6.7,13,29.99,T,Yes,Medium (1-5M),1.3,2020
G0827,Cyber Force 3,PC,2019,Shooter,Electronic Arts,4.02,79,8.1,9,39.99,M,No,Medium (1-5M),-0.2,2010
G0828,Final Warriors 1,Mobile,2014,Action,Take-Two,1.2,55,5.3,46,14.99,E10+,No,Medium (1-5M),0.2,2010
G0829,Pixel Warriors 3,Xbox,2017,Adventure,Epic Games,5.57,97,9.8,37,9.99,M,No,High (5-15M),-0.1,2010
G0830,Shadow Chronicles,Xbox,2014,Simulation,Epic Games,8.42,69,7.0,33,14.99,M,No,High (5-15M),-0.1,2010
G0831,Neon Raid 1,Nintendo Switch,2017,Shooter,Sony Interactive,2.18,63,8.6,35,49.99,M,No,Medium (1-5M),-2.3,2010
G0832,Rising Fury 3,PC,2019,Strategy,Bandai Namco,3.5,92,9.8,43,59.99,E,Yes,Medium (1-5M),-0.6,2010
G0833,Ancient Chronicles 2,Mobile,2018,Adventure,Electronic Arts,1.91,75,7.3,28,49.99,E10+,Yes,Medium (1-5M),0.2,2010
G0834,Rising Arena,Xbox,2020,Shooter,Epic Games,1.06,84,8.3,73,14.99,T,Yes,Medium (1-5M),0.1,2020
G0835,Dark Force 2,Nintendo Switch,2012,Adventure,Sega,2.49,72,6.3,27,49.99,E,Yes,Medium (1-5M),0.9,2010
G0836,Rising Age 2,Nintendo Switch,2024,RPG,Activision,2.79,78,7.9,9,29.99,M,Yes,Medium (1-5M),-0.1,2020
G0837,Shadow Warriors 3,Xbox,2021,Puzzle,Nintendo,5.93,78,8.0,12,19.99,E10+,Yes,High (5-15M),-0.2,2020
G0838,Super Age 2,PC,2017,Racing,Microsoft,1.48,80,7.5,18,29.99,T,Yes,Medium (1-5M),0.5,2010
G0839,Cyber Warriors 2,Xbox,2016,Puzzle,Nintendo,4.48,76,6.9,7,29.99,E,No,Medium (1-5M),0.7,2010
G0840,Final Arena 2,PC,2012,Simulation,Ubisoft,3.29,94,7.3,28,39.99,T,No,Medium (1-5M),2.1,2010
G0841,Lost Dawn 1,Mobile,2016,Adventure,Take-Two,2.23,81,8.5,8,49.99,M,No,Medium (1-5M),-0.4,2010
G0842,Ancient Horizon,PC,2016,Action,Square Enix,1.02,85,7.5,35,59.99,T,No,Medium (1-5M),1.0,2010
G0843,Epic Worlds 3,PC,2017,Adventure,Sony Interactive,1.52,76,7.8,25,14.99,E,Yes,Medium (1-5M),-0.2,2010
G0844,Legend Strike,PC,2022,Shooter,Bandai Namco,3.39,64,5.7,37,19.99,T,Yes,Medium (1-5M),0.7,2020
G0845,Pixel Empire,PC,2024,Adventure,Valve,1.6,57,5.7,24,14.99,E10+,No,Medium (1-5M),0.0,2020
G0846,Rising Quest 1,PC,2024,Puzzle,Activision,25.36,85,7.6,27,9.99,E10+,Yes,Blockbuster (15M+),0.9,2020
G0847,Dark Dawn,PC,2023,Strategy,Sony Interactive,8.21,73,7.6,63,49.99,M,Yes,High (5-15M),-0.3,2020
G0848,Lost Souls 2,Xbox,2016,Sports,Sega,4.84,97,8.2,10,39.99,M,No,Medium (1-5M),1.5,2010
G0849,Pixel Empire 1,PlayStation,2022,Simulation,Take-Two,0.88,60,6.5,45,9.99,E10+,Yes,Low (<1M),-0.5,2020
G0850,Dark Horizon 3,PC,2016,Shooter,Bandai Namco,3.2,59,6.5,16,39.99,E,No,Medium (1-5M),-0.6,2010
G0851,Dragon Empire 2,PC,2025,RPG,Sega,27.78,75,7.2,8,29.99,M,Yes,Blockbuster (15M+),0.3,2020
G0852,Battle Worlds 1,PC,2019,Adventure,Electronic Arts,0.26,64,6.5,23,59.99,T,Yes,Low (<1M),-0.1,2010
G0853,Ultra Arena 2,Mobile,2023,Adventure,Sony Interactive,2.95,52,4.7,40,39.99,M,Yes,Medium (1-5M),0.5,2020
G0854,Ancient Raid 1,Mobile,2019,Adventure,Activision,5.6,84,8.5,20,19.99,M,No,High (5-15M),-0.1,2010
G0855,Mega Horizon 2,Nintendo Switch,2014,Shooter,Square Enix,8.11,61,5.8,12,14.99,E10+,No,High (5-15M),0.3,2010
G0856,Ultra Empire 1,PC,2016,Puzzle,Take-Two,7.2,74,8.6,21,59.99,E10+,No,High (5-15M),-1.2,2010
G0857,Dragon Quest 3,Mobile,2017,Fighting,Sony Interactive,9.91,70,7.7,7,14.99,E,Yes,High (5-15M),-0.7,2010
G0858,Super Worlds,PlayStation,2014,Shooter,Activision,45.0,75,6.4,90,29.99,E,No,Blockbuster (15M+),1.1,2010
G0859,Battle Chronicles 1,PlayStation,2018,Shooter,Bandai Namco,6.86,89,7.2,18,19.99,E10+,No,High (5-15M),1.7,2010
G0860,Neon Legacy 2,PlayStation,2024,Puzzle,Ubisoft,2.18,81,7.8,47,14.99,E10+,Yes,Medium (1-5M),0.3,2020
G0861,Cyber Force,PlayStation,2019,Adventure,Epic Games,4.17,84,8.1,53,14.99,E10+,No,Medium (1-5M),0.3,2010
G0862,Battle Warriors 3,PC,2013,Sports,Sony Interactive,4.53,66,6.0,30,39.99,M,Yes,Medium (1-5M),0.6,2010
G0863,Super Strike 3,PlayStation,2019,Adventure,Capcom,1.32,76,5.9,19,59.99,E10+,No,Medium (1-5M),1.7,2010
G0864,Cyber Souls 1,Xbox,2022,Sports,Sony Interactive,0.83,93,8.7,68,39.99,T,No,Low (<1M),0.6,2020
G0865,Battle Empire 1,PlayStation,2025,Racing,Bandai Namco,1.09,88,8.8,66,69.99,E10+,Yes,Medium (1-5M),0.0,2020
G0866,Cyber Strike 1,Xbox,2016,Action,Capcom,17.26,84,9.0,17,9.99,M,Yes,Blockbuster (15M+),-0.6,2010
G0867,Ultra Quest 3,Nintendo Switch,2013,Sports,Capcom,6.18,62,6.9,196,19.99,E,Yes,High (5-15M),-0.7,2010
G0868,Lost Worlds 3,Mobile,2020,Action,Sega,2.51,72,7.1,15,49.99,E,Yes,Medium (1-5M),0.1,2020
G0869,Final Rivals 3,Nintendo Switch,2013,Action,Bandai Namco,32.95,72,6.2,18,19.99,M,No,Blockbuster (15M+),1.0,2010
G0870,Cyber Horizon 1,PC,2020,Sports,Sega,1.29,63,5.8,25,19.99,T,Yes,Medium (1-5M),0.5,2020
G0871,Legend Rivals 1,PC,2016,Action,Take-Two,0.67,74,8.2,45,59.99,T,No,Low (<1M),-0.8,2010
G0872,Super Age 1,Nintendo Switch,2021,Puzzle,Valve,0.61,59,6.2,72,59.99,E,Yes,Low (<1M),-0.3,2020
G0873,Dark Dawn 2,PlayStation,2014,Strategy,Sega,15.77,69,7.4,38,49.99,E,No,Blockbuster (15M+),-0.5,2010
G0874,Shadow Age 3,PC,2020,Action,Microsoft,35.97,76,7.3,52,29.99,E,Yes,Blockbuster (15M+),0.3,2020
G0875,Dragon Legacy 1,PlayStation,2017,RPG,Nintendo,1.19,88,7.9,38,49.99,T,Yes,Medium (1-5M),0.9,2010
G0876,Lost Strike,PlayStation,2023,Adventure,Sega,10.6,84,9.1,30,39.99,M,Yes,High (5-15M),-0.7,2020
G0877,Eternal Empire 3,PlayStation,2015,Racing,Take-Two,2.2,63,5.6,28,49.99,T,No,Medium (1-5M),0.7,2010
G0878,Dark Tactics 3,Xbox,2020,Action,Sega,4.65,71,7.0,10,59.99,E10+,No,Medium (1-5M),0.1,2020
G0879,Ancient Worlds 3,PC,2015,Action,Square Enix,3.89,93,8.6,15,59.99,E10+,No,Medium (1-5M),0.7,2010
G0880,Final Raid 1,PlayStation,2012,RPG,Square Enix,45.0,78,7.8,8,49.99,T,No,Blockbuster (15M+),0.0,2010
G0881,Ancient Age 1,PlayStation,2018,RPG,Ubisoft,5.0,62,6.5,31,49.99,M,Yes,Medium (1-5M),-0.3,2010
G0882,Rising Quest 2,Xbox,2019,Action,Nintendo,1.77,59,5.7,7,29.99,T,No,Medium (1-5M),0.2,2010
G0883,Eternal Chronicles 3,PC,2023,RPG,Square Enix,22.16,64,6.7,55,19.99,T,No,Blockbuster (15M+),-0.3,2020
G0884,Super Quest 1,PlayStation,2017,Sports,Valve,27.19,80,7.9,17,14.99,E,No,Blockbuster (15M+),0.1,2010
G0885,Mega Tactics 3,PC,2016,Puzzle,Take-Two,3.41,57,4.3,60,39.99,E10+,No,Medium (1-5M),1.4,2010
G0886,Dark Dawn 1,PlayStation,2025,Simulation,Take-Two,0.57,67,7.5,22,14.99,M,No,Low (<1M),-0.8,2020
G0887,Dragon Horizon 1,PlayStation,2019,Puzzle,Take-Two,0.81,60,6.0,10,39.99,M,Yes,Low (<1M),0.0,2010
G0888,Neon Souls 1,Nintendo Switch,2020,Shooter,Epic Games,11.62,93,8.6,24,39.99,E10+,No,High (5-15M),0.7,2020
G0889,Shadow Strike 3,Mobile,2021,Sports,Sega,3.18,74,7.6,7,19.99,E10+,No,Medium (1-5M),-0.2,2020
G0890,Super Quest 2,Xbox,2012,Puzzle,Sega,7.66,70,7.1,7,14.99,M,Yes,High (5-15M),-0.1,2010
G0891,Dragon Strike,PlayStation,2019,Adventure,Epic Games,0.96,81,8.5,23,29.99,T,No,Low (<1M),-0.4,2010
G0892,Iron Odyssey 3,Nintendo Switch,2013,Sports,Activision,0.96,63,6.1,17,19.99,E,No,Low (<1M),0.2,2010
G0893,Legend Dawn 3,Nintendo Switch,2013,Racing,Activision,5.81,87,7.7,15,29.99,E,No,High (5-15M),1.0,2010
G0894,Space Strike 3,PlayStation,2019,Shooter,Microsoft,28.25,83,9.2,17,19.99,E10+,Yes,Blockbuster (15M+),-0.9,2010
G0895,Iron Strike 3,Nintendo Switch,2025,RPG,Nintendo,21.65,52,4.1,43,14.99,M,No,Blockbuster (15M+),1.1,2020
G0896,Storm Age,PlayStation,2017,Puzzle,Nintendo,1.86,63,4.4,26,14.99,E10+,Yes,Medium (1-5M),1.9,2010
G0897,Legend Legacy 3,PlayStation,2025,Racing,Ubisoft,1.98,76,7.7,19,49.99,E,No,Medium (1-5M),-0.1,2020
G0898,Eternal Tactics 2,Nintendo Switch,2017,Sports,Capcom,6.5,58,5.1,23,9.99,E,No,High (5-15M),0.7,2010
G0899,Shadow Worlds 2,PlayStation,2021,Shooter,Bandai Namco,14.96,73,8.3,9,49.99,M,No,High (5-15M),-1.0,2020
G0900,Legend Legacy 2,PlayStation,2013,Simulation,Take-Two,1.72,62,4.7,18,19.99,M,No,Medium (1-5M),1.5,2010
G0901,Final Chronicles 1,Xbox,2023,Shooter,Activision,11.39,71,6.6,12,29.99,T,No,High (5-15M),0.5,2020
G0902,Eternal Warriors 2,PC,2020,Sports,Bandai Namco,1.94,67,7.9,11,49.99,T,No,Medium (1-5M),-1.2,2020
G0903,Storm Strike 1,PlayStation,2019,RPG,Take-Two,20.16,73,7.0,25,14.99,T,Yes,Blockbuster (15M+),0.3,2010
G0904,Iron Tactics 1,Nintendo Switch,2016,Action,Epic Games,1.18,83,8.6,73,19.99,M,Yes,Medium (1-5M),-0.3,2010
G0905,Final Odyssey 2,Xbox,2018,Puzzle,Square Enix,8.16,40,4.1,44,59.99,M,No,High (5-15M),-0.1,2010
G0906,Shadow Rivals 1,PlayStation,2015,Racing,Electronic Arts,1.32,86,7.5,14,59.99,M,No,Medium (1-5M),1.1,2010
G0907,Cyber Fury 2,Xbox,2013,Sports,Bandai Namco,0.45,58,6.6,7,49.99,T,No,Low (<1M),-0.8,2010
G0908,Cyber Dawn 2,PlayStation,2019,Action,Electronic Arts,5.68,52,5.9,13,39.99,E,No,High (5-15M),-0.7,2010
G0909,Eternal Worlds 1,Nintendo Switch,2013,Action,Ubisoft,7.66,71,5.9,40,59.99,E,Yes,High (5-15M),1.2,2010
G0910,Rising Chronicles 2,PC,2012,Adventure,Bandai Namco,3.51,66,5.0,13,39.99,E10+,Yes,Medium (1-5M),1.6,2010
G0911,Storm Warriors 1,PC,2022,Puzzle,Valve,45.0,69,6.2,51,29.99,E10+,Yes,Blockbuster (15M+),0.7,2020
G0912,Epic Chronicles 3,Nintendo Switch,2024,Fighting,Electronic Arts,3.16,62,6.1,13,14.99,T,Yes,Medium (1-5M),0.1,2020
G0913,Super Tactics 3,Xbox,2013,RPG,Sony Interactive,2.7,72,6.7,27,69.99,E10+,No,Medium (1-5M),0.5,2010
G0914,Dark Force 1,PC,2024,Fighting,Sega,0.66,65,6.7,22,29.99,T,Yes,Low (<1M),-0.2,2020
G0915,Epic Souls 3,PlayStation,2016,Strategy,Electronic Arts,2.43,55,5.6,6,19.99,T,Yes,Medium (1-5M),-0.1,2010
G0916,Ultra Rivals 3,PC,2023,RPG,Capcom,3.13,55,5.9,18,14.99,T,Yes,Medium (1-5M),-0.4,2020
G0917,Space Odyssey 2,Mobile,2013,Racing,Square Enix,45.0,64,5.6,13,49.99,T,Yes,Blockbuster (15M+),0.8,2010
G0918,Battle Dawn 3,Xbox,2019,Shooter,Microsoft,7.33,65,5.7,27,49.99,E10+,Yes,High (5-15M),0.8,2010
G0919,Ultra Souls 2,PlayStation,2015,Sports,Microsoft,3.11,76,7.3,33,19.99,E,No,Medium (1-5M),0.3,2010
G0920,Eternal Horizon 3,PC,2015,Shooter,Sega,7.44,85,6.7,13,9.99,M,Yes,High (5-15M),1.8,2010
G0921,Legend Souls 1,PlayStation,2018,RPG,Sony Interactive,24.77,73,7.5,23,59.99,E10+,Yes,Blockbuster (15M+),-0.2,2010
G0922,Neon Age 1,Xbox,2019,Sports,Electronic Arts,3.65,78,8.8,10,29.99,M,No,Medium (1-5M),-1.0,2010
G0923,Space Age 2,PC,2020,Action,Take-Two,2.58,82,8.1,22,49.99,T,Yes,Medium (1-5M),0.1,2020
G0924,Final Souls 1,PlayStation,2014,RPG,Take-Two,45.0,60,6.6,15,59.99,E10+,No,Blockbuster (15M+),-0.6,2010
G0925,Lost Arena 1,Nintendo Switch,2015,Action,Epic Games,5.55,65,6.9,23,29.99,E10+,No,High (5-15M),-0.4,2010
G0926,Lost Quest 3,PlayStation,2021,Sports,Microsoft,0.91,88,8.1,15,19.99,T,No,Low (<1M),0.7,2020
G0927,Mega Tactics 2,PC,2023,Action,Take-Two,10.98,69,5.6,12,19.99,E,No,High (5-15M),1.3,2020
G0928,Ultra Chronicles 1,PlayStation,2016,Adventure,Sony Interactive,2.65,61,4.3,11,49.99,T,No,Medium (1-5M),1.8,2010
G0929,Mega Age,Nintendo Switch,2014,Simulation,Activision,8.7,73,7.0,5,69.99,T,No,High (5-15M),0.3,2010
G0930,Dragon Legacy 3,PlayStation,2016,Adventure,Electronic Arts,5.01,81,6.9,14,9.99,E10+,Yes,High (5-15M),1.2,2010
G0931,Lost Quest 2,PC,2013,Shooter,Bandai Namco,45.0,63,5.5,38,9.99,T,Yes,Blockbuster (15M+),0.8,2010
G0932,Ultra Legacy 3,Xbox,2025,Strategy,Take-Two,2.0,76,7.9,16,14.99,T,No,Medium (1-5M),-0.3,2020
G0933,Neon Dawn 3,PlayStation,2020,RPG,Valve,4.11,79,7.7,37,69.99,E,Yes,Medium (1-5M),0.2,2020
G0934,Neon Tactics 3,Nintendo Switch,2025,Simulation,Valve,8.2,78,7.6,16,59.99,E10+,Yes,High (5-15M),0.2,2020
G0935,Rising Strike 1,PlayStation,2020,Strategy,Activision,5.33,79,7.9,33,9.99,E,Yes,High (5-15M),0.0,2020
G0936,Storm Horizon 2,Xbox,2016,RPG,Take-Two,0.85,73,7.7,5,39.99,E,No,Low (<1M),-0.4,2010
G0937,Cyber Legacy 2,PlayStation,2025,Action,Ubisoft,6.56,69,6.7,24,39.99,T,Yes,High (5-15M),0.2,2020
G0938,Space Legacy 1,PC,2021,RPG,Epic Games,1.88,57,5.5,21,29.99,M,No,Medium (1-5M),0.2,2020
G0939,Rising Quest 3,PlayStation,2021,Shooter,Valve,4.1,77,7.9,60,29.99,E10+,No,Medium (1-5M),-0.2,2020
G0940,Super Legacy 1,PlayStation,2015,Racing,Nintendo,3.9,63,5.5,16,49.99,M,Yes,Medium (1-5M),0.8,2010
G0941,Ultra Horizon 3,Xbox,2025,Adventure,Microsoft,7.14,78,8.8,28,14.99,E10+,Yes,High (5-15M),-1.0,2020
G0942,Super Chronicles 2,Mobile,2015,Sports,Nintendo,2.71,71,5.7,12,39.99,M,No,Medium (1-5M),1.4,2010
G0943,Dark Arena 1,Nintendo Switch,2017,Racing,Microsoft,3.8,56,6.6,31,19.99,E10+,Yes,Medium (1-5M),-1.0,2010
G0944,Dark Quest 1,PlayStation,2022,Puzzle,Capcom,2.38,80,7.3,3,19.99,T,Yes,Medium (1-5M),0.7,2020
G0945,Storm Warriors 3,PlayStation,2020,Racing,Ubisoft,4.56,76,6.2,11,59.99,T,No,Medium (1-5M),1.4,2020
G0946,Ancient Age 2,PlayStation,2019,Adventure,Sega,9.53,80,8.5,46,39.99,T,Yes,High (5-15M),-0.5,2010
G0947,Mega Arena 1,PC,2017,Racing,Capcom,1.16,45,4.9,12,9.99,E10+,No,Medium (1-5M),-0.4,2010
G0948,Dark Fury 2,Xbox,2023,Sports,Take-Two,4.36,80,7.5,13,19.99,M,Yes,Medium (1-5M),0.5,2020
G0949,Storm Dawn 2,PC,2013,Puzzle,Ubisoft,7.42,67,6.3,22,29.99,M,Yes,High (5-15M),0.4,2010
G0950,Shadow Odyssey 3,PC,2013,Racing,Take-Two,4.91,72,7.5,11,19.99,T,No,Medium (1-5M),-0.3,2010
G0951,Ancient Empire 1,PlayStation,2023,Racing,Epic Games,1.15,71,5.7,64,59.99,M,No,Medium (1-5M),1.4,2020
G0952,Eternal Souls 2,PC,2019,RPG,Epic Games,4.61,59,6.9,8,9.99,M,Yes,Medium (1-5M),-1.0,2010
G0953,Super Warriors 3,PC,2023,Racing,Take-Two,4.5,58,6.2,12,29.99,T,Yes,Medium (1-5M),-0.4,2020
G0954,Lost Fury 1,PC,2024,Strategy,Activision,16.92,62,5.8,16,49.99,E10+,No,Blockbuster (15M+),0.4,2020
G0955,Dark Odyssey 3,Xbox,2020,Shooter,Microsoft,45.0,68,8.0,20,29.99,E10+,Yes,Blockbuster (15M+),-1.2,2020
G0956,Dragon Force 3,PC,2015,Action,Bandai Namco,3.36,40,3.5,6,29.99,E10+,No,Medium (1-5M),0.5,2010
G0957,Ultra Horizon 2,PC,2022,Shooter,Sony Interactive,5.63,87,6.8,11,49.99,T,Yes,High (5-15M),1.9,2020
G0958,Ultra Fury 3,PC,2023,Racing,Sony Interactive,3.12,65,6.0,17,29.99,M,No,Medium (1-5M),0.5,2020
G0959,Iron Raid 2,Nintendo Switch,2014,Shooter,Activision,7.64,84,8.9,27,49.99,E10+,Yes,High (5-15M),-0.5,2010
G0960,Pixel Quest 1,PC,2015,Sports,Nintendo,5.61,65,5.8,24,59.99,M,No,High (5-15M),0.7,2010
G0961,Final Tactics 2,PC,2014,Adventure,Sony Interactive,3.84,53,5.1,34,59.99,T,No,Medium (1-5M),0.2,2010
G0962,Dragon Worlds,PlayStation,2021,Simulation,Electronic Arts,2.21,69,6.8,52,59.99,M,Yes,Medium (1-5M),0.1,2020
G0963,Dark Empire 2,PlayStation,2016,Sports,Epic Games,1.99,84,9.5,34,14.99,M,No,Medium (1-5M),-1.1,2010
G0964,Storm Souls 2,PlayStation,2020,Puzzle,Square Enix,1.84,74,7.2,77,29.99,E,No,Medium (1-5M),0.2,2020
G0965,Epic Raid 2,PC,2021,Shooter,Sony Interactive,3.25,51,4.1,26,59.99,E10+,Yes,Medium (1-5M),1.0,2020
G0966,Lost Horizon 3,Xbox,2019,RPG,Activision,3.04,75,7.9,16,9.99,M,Yes,Medium (1-5M),-0.4,2010
G0967,Ultra Force 1,PlayStation,2023,Simulation,Electronic Arts,4.5,50,5.2,51,39.99,M,No,Medium (1-5M),-0.2,2020
G0968,Rising Arena 2,PC,2018,RPG,Square Enix,3.55,58,5.0,46,19.99,T,No,Medium (1-5M),0.8,2010
G0969,Cyber Legacy 3,PC,2023,Action,Ubisoft,0.85,84,8.5,17,29.99,T,No,Low (<1M),-0.1,2020
G0970,Ancient Horizon 1,PlayStation,2019,Simulation,Square Enix,2.8,91,8.8,21,49.99,E10+,Yes,Medium (1-5M),0.3,2010
G0971,Battle Warriors 1,Xbox,2013,RPG,Epic Games,1.95,82,7.7,51,49.99,T,No,Medium (1-5M),0.5,2010
G0972,Dragon Strike 2,PlayStation,2015,RPG,Ubisoft,12.92,70,6.5,20,39.99,T,Yes,High (5-15M),0.5,2010
G0973,Neon Force 1,Mobile,2014,RPG,Electronic Arts,16.09,84,8.7,23,49.99,T,No,Blockbuster (15M+),-0.3,2010
G0974,Mega Arena 2,Xbox,2023,Racing,Bandai Namco,22.91,63,4.7,33,49.99,E,No,Blockbuster (15M+),1.6,2020
G0975,Legend Force 3,Xbox,2018,Adventure,Square Enix,4.17,79,7.9,7,39.99,E,No,Medium (1-5M),0.0,2010
G0976,Ancient Quest 2,PC,2021,RPG,Epic Games,8.33,83,8.4,19,29.99,T,No,High (5-15M),-0.1,2020
G0977,Battle Arena 1,PC,2021,Shooter,Bandai Namco,5.9,75,4.9,11,39.99,E,No,High (5-15M),2.6,2020
G0978,Eternal Force 1,PC,2012,Simulation,Take-Two,3.48,70,7.3,9,39.99,E,No,Medium (1-5M),-0.3,2010
G0979,Space Odyssey 3,PC,2024,Fighting,Square Enix,3.93,82,7.8,6,49.99,E,No,Medium (1-5M),0.4,2020
G0980,Mega Odyssey 3,PlayStation,2016,Strategy,Ubisoft,5.54,61,4.1,9,19.99,E10+,Yes,High (5-15M),2.0,2010
G0981,Final Fury 2,PC,2024,Adventure,Microsoft,4.9,68,5.7,14,39.99,E10+,No,Medium (1-5M),1.1,2020
G0982,Super Empire 1,PlayStation,2015,Puzzle,Ubisoft,0.74,66,6.5,20,69.99,E10+,Yes,Low (<1M),0.1,2010
G0983,Ultra Chronicles 2,Xbox,2015,Shooter,Sony Interactive,4.99,84,9.7,15,69.99,M,Yes,Medium (1-5M),-1.3,2010
G0984,Shadow Legacy 1,PlayStation,2014,RPG,Square Enix,14.22,80,8.2,18,49.99,E10+,No,High (5-15M),-0.2,2010
G0985,Dragon Chronicles 2,Nintendo Switch,2014,Action,Valve,12.57,58,4.5,36,9.99,E10+,No,High (5-15M),1.3,2010
G0986,Dark Dawn 3,Mobile,2024,Simulation,Sony Interactive,18.51,58,6.6,62,59.99,T,Yes,Blockbuster (15M+),-0.8,2020
G0987,Final Legacy 1,Xbox,2021,Simulation,Microsoft,1.02,76,7.8,19,49.99,M,No,Medium (1-5M),-0.2,2020
G0988,Dark Rivals 1,PC,2025,Puzzle,Sony Interactive,1.36,78,8.0,36,14.99,T,Yes,Medium (1-5M),-0.2,2020
G0989,Neon Fury 2,Xbox,2016,Adventure,Epic Games,8.69,76,7.3,19,29.99,T,Yes,High (5-15M),0.3,2010
G0990,Final Odyssey 3,Xbox,2021,Action,Electronic Arts,6.13,75,7.5,27,39.99,T,No,High (5-15M),0.0,2020
G0991,Final Fury 1,PC,2014,Shooter,Capcom,14.34,97,8.2,11,19.99,T,No,High (5-15M),1.5,2010
G0992,Iron Horizon 2,Xbox,2025,Racing,Valve,2.12,71,5.9,33,39.99,T,No,Medium (1-5M),1.2,2020
G0993,Battle Souls 2,PlayStation,2023,RPG,Bandai Namco,11.42,82,6.6,18,14.99,M,No,High (5-15M),1.6,2020
G0994,Final Strike 1,PC,2018,Adventure,Sony Interactive,2.08,84,8.7,22,19.99,E10+,Yes,Medium (1-5M),-0.3,2010
G0995,Dragon Quest 1,Xbox,2018,Sports,Sega,4.6,75,6.9,7,49.99,T,Yes,Medium (1-5M),0.6,2010
G0996,Eternal Force 3,PC,2016,Shooter,Epic Games,41.78,80,7.7,18,39.99,E10+,No,Blockbuster (15M+),0.3,2010
G0997,Rising Warriors 1,PC,2016,Adventure,Sony Interactive,0.87,58,5.8,25,69.99,T,Yes,Low (<1M),0.0,2010
G0998,Shadow Empire 3,Xbox,2020,Fighting,Epic Games,2.74,80,7.0,11,39.99,E10+,No,Medium (1-5M),1.0,2020
G0999,Battle Worlds 3,Xbox,2025,Fighting,Sony Interactive,3.36,76,6.5,27,14.99,E10+,Yes,Medium (1-5M),1.1,2020
G1000,Super Empire 2,Nintendo Switch,2025,Shooter,Ubisoft,1.89,64,5.9,29,59.99,E10+,Yes,Medium (1-5M),0.5,2020
G1001,Mega Dawn 1,Xbox,2016,Racing,Ubisoft,21.15,78,6.6,22,49.99,E10+,Yes,Blockbuster (15M+),1.2,2010
G1002,Lost Force 3,PlayStation,2013,Adventure,Activision,2.77,76,7.3,12,39.99,M,No,Medium (1-5M),0.3,2010
G1003,Final Rivals 1,Xbox,2016,Strategy,Epic Games,3.84,80,6.5,33,9.99,M,Yes,Medium (1-5M),1.5,2010
G1004,Cyber Raid 3,PC,2025,Sports,Microsoft,3.37,76,7.6,36,14.99,T,Yes,Medium (1-5M),0.0,2020
G1005,Neon Horizon 2,Nintendo Switch,2022,Adventure,Sega,3.96,88,9.2,38,39.99,E,Yes,Medium (1-5M),-0.4,2020
G1006,Dragon Force,Xbox,2016,Simulation,Electronic Arts,21.77,61,5.7,23,29.99,E,Yes,Blockbuster (15M+),0.4,2010
